size,sortTime1,sortTime2
261900,4.986500,0.000000
262000,4.986700,0.000000
262100,3.988900,0.000000
262200,2.992000,0.000000
262300,3.989400,0.000000
262400,3.988400,0.000000
262500,3.988400,0.000000
262600,2.991900,0.000000
262700,3.988700,0.000000
262800,2.991800,0.000000
262900,3.988700,0.000000
263000,4.986600,0.000000
263100,3.989300,0.000000
263200,2.992100,0.000000
263300,3.990000,0.000000
263400,3.990000,0.000000
263500,2.992000,0.000000
263600,3.989400,0.000000
263700,3.989000,0.000000
263800,2.992500,0.000000
263900,3.989300,0.000000
264000,2.992000,0.000000
264100,3.989400,0.000000
264200,2.991600,0.000000
264300,3.989300,0.000000
264400,3.989900,0.000000
264500,3.989300,0.000000
264600,3.987000,0.000000
264700,2.992100,0.000000
264800,3.989400,0.000000
264900,2.992000,0.000000
265000,3.988400,0.000000
265100,4.986700,0.000000
265200,3.990400,0.000000
265300,3.987500,0.000000
265400,2.992100,0.000000
265500,3.989500,0.000000
265600,2.992000,0.000000
265700,4.986100,0.000000
265800,3.988900,0.000000
265900,4.986900,0.000000
266000,5.984600,0.000000
266100,2.992000,0.000000
266200,3.988700,0.000000
266300,3.989700,0.000000
266400,2.991900,0.000000
266500,3.989100,0.000000
266600,2.990600,0.000000
266700,3.989400,0.000000
266800,3.989500,0.000000
266900,3.989600,0.000000
267000,2.992000,0.000000
267100,2.992200,0.000000
267200,3.989700,0.000000
267300,2.992100,0.000000
267400,2.991700,0.000000
267500,3.990000,0.000000
267600,3.989300,0.000000
267700,3.989300,0.000000
267800,2.991600,0.000000
267900,3.988800,0.000000
268000,3.989900,0.000000
268100,2.992200,0.000000
268200,2.992000,0.000000
268300,3.989300,0.000000
268400,3.988800,0.000000
268500,3.996600,0.000000
268600,3.989400,0.000000
268700,2.992000,0.000000
268800,2.992700,0.000000
268900,3.987600,0.000000
269000,3.989500,0.000000
269100,3.989500,0.000000
269200,6.981000,0.000000
269300,3.989300,0.000000
269400,2.999200,0.000000
269500,3.897400,0.000000
269600,3.982600,0.000000
269700,3.988700,0.000000
269800,3.998000,0.000000
269900,3.989300,0.000000
270000,2.992000,0.000000
270100,2.991300,0.000000
270200,3.989700,0.000000
270300,3.989300,0.000000
270400,2.994200,0.000000
270500,3.989400,0.000000
270600,2.987800,0.000000
270700,3.990900,0.000000
270800,3.988300,0.000000
270900,3.989400,0.000000
271000,3.988600,0.000000
271100,3.989300,0.000000
271200,3.995600,0.000000
271300,2.991800,0.000000
271400,6.982400,0.000000
271500,7.981900,0.000000
271600,3.987300,0.000000
271700,4.986600,0.000000
271800,2.992200,0.000000
271900,2.985600,0.000000
272000,2.984500,0.000000
272100,2.991400,0.000000
272200,3.990600,0.000000
272300,3.988000,0.000000
272400,3.989200,0.000000
272500,2.991900,0.000000
272600,3.990500,0.000000
272700,3.990000,0.000000
272800,3.990100,0.000000
272900,2.991500,0.000000
273000,3.989800,0.000000
273100,3.983000,0.000000
273200,2.991200,0.000000
273300,4.992700,0.000000
273400,2.992400,0.000000
273500,3.989600,0.000000
273600,3.991000,0.000000
273700,3.988600,0.000000
273800,3.989700,0.000000
273900,2.991900,0.000000
274000,3.989100,0.000000
274100,2.991200,0.000000
274200,3.988800,0.000000
274300,5.976700,0.000000
274400,3.989100,0.000000
274500,3.988900,0.000000
274600,3.989800,0.000000
274700,5.983400,0.000000
274800,2.991700,0.000000
274900,3.990200,0.000000
275000,2.992600,0.000000
275100,3.989600,0.000000
275200,2.992600,0.000000
275300,3.988700,0.000000
275400,3.999800,0.000000
275500,3.991500,0.000000
275600,3.989900,0.000000
275700,3.990800,0.000000
275800,3.989900,0.000000
275900,2.992400,0.000000
276000,3.989200,0.000000
276100,2.998300,0.000000
276200,3.997300,0.000000
276300,3.988200,0.000000
276400,2.991800,0.000000
276500,3.988200,0.000000
276600,2.992100,0.000000
276700,3.981500,0.000000
276800,3.990200,0.000000
276900,2.991900,0.000000
277000,3.989200,0.000000
277100,3.996500,0.000000
277200,3.986200,0.000000
277300,3.989300,0.000000
277400,3.994800,0.000000
277500,3.980100,0.000000
277600,3.990000,0.000000
277700,6.980700,0.000000
277800,3.988400,0.000000
277900,3.989500,0.000000
278000,3.989400,0.000000
278100,3.988300,0.000000
278200,3.989600,0.000000
278300,3.989500,0.000000
278400,3.988900,0.000000
278500,2.991800,0.000000
278600,3.989300,0.000000
278700,2.992000,0.000000
278800,3.989200,0.000000
278900,2.992000,0.000000
279000,3.988500,0.000000
279100,2.992800,0.000000
279200,2.992700,0.000000
279300,3.986200,0.000000
279400,5.983300,0.000000
279500,3.992800,0.000000
279600,3.989300,0.000000
279700,2.992000,0.000000
279800,3.986100,0.000000
279900,4.993000,0.000000
280000,3.988600,0.000000
280100,3.989400,0.000000
280200,3.989900,0.000000
280300,2.991200,0.000000
280400,3.988400,0.000000
280500,3.990500,0.000000
280600,2.991800,0.000000
280700,3.989400,0.000000
280800,3.989400,0.000000
280900,3.989200,0.000000
281000,2.992100,0.000000
281100,2.991300,0.000000
281200,3.989900,0.000000
281300,3.988800,0.000000
281400,3.988600,0.000000
281500,2.992100,0.000000
281600,3.989300,0.000000
281700,3.989800,0.000000
281800,3.988200,0.000000
281900,3.990400,0.000000
282000,2.991900,0.000000
282100,3.990300,0.000000
282200,3.989700,0.000000
282300,3.989300,0.000000
282400,3.989100,0.000000
282500,3.989100,0.000000
282600,3.989100,0.000000
282700,2.991800,0.000000
282800,3.989000,0.000000
282900,3.989500,0.000000
283000,3.989500,0.000000
283100,2.991900,0.000000
283200,3.989400,0.000000
283300,3.989100,0.000000
283400,3.989300,0.000000
283500,3.989900,0.000000
283600,3.988900,0.000000
283700,2.991400,0.000000
283800,2.992300,0.000000
283900,2.992100,0.000000
284000,3.989700,0.000000
284100,3.989300,0.000000
284200,2.991900,0.000000
284300,3.989200,0.000000
284400,3.989300,0.000000
284500,3.989400,0.000000
284600,3.989700,0.000000
284700,3.988600,0.000000
284800,3.989200,0.000000
284900,3.989300,0.000000
285000,3.989500,0.000000
285100,3.989200,0.000000
285200,3.990100,0.000000
285300,3.989200,0.000000
285400,3.989400,0.000000
285500,3.989600,0.000000
285600,3.989400,0.000000
285700,3.989600,0.000000
285800,3.989800,0.000000
285900,3.989300,0.000000
286000,3.989900,0.000000
286100,3.989400,0.000000
286200,3.988600,0.000000
286300,2.991800,0.000000
286400,2.992500,0.000000
286500,2.992100,0.000000
286600,3.989400,0.000000
286700,3.989300,0.000000
286800,3.989200,0.000000
286900,4.458800,0.000000
287000,3.989000,0.000000
287100,3.989000,0.000000
287200,3.990600,0.000000
287300,3.989200,0.000000
287400,3.989600,0.000000
287500,3.988700,0.000000
287600,2.992400,0.000000
287700,2.991900,0.000000
287800,3.989400,0.000000
287900,3.989300,0.000000
288000,3.990000,0.000000
288100,3.989300,0.000000
288200,2.991800,0.000000
288300,2.991900,0.000000
288400,3.988700,0.000000
288500,2.991800,0.000000
288600,3.989900,0.000000
288700,3.989300,0.000000
288800,3.990200,0.000000
288900,3.989900,0.000000
289000,2.992000,0.000000
289100,3.989000,0.000000
289200,3.989100,0.000000
289300,3.989400,0.000000
289400,3.989400,0.000000
289500,3.988500,0.000000
289600,3.988400,0.000000
289700,2.991500,0.000000
289800,3.989300,0.000000
289900,3.989800,0.000000
290000,3.989500,0.000000
290100,3.988500,0.000000
290200,3.988600,0.000000
290300,3.988900,0.000000
290400,3.990600,0.000000
290500,3.989900,0.000000
290600,3.989400,0.000000
290700,3.991600,0.000000
290800,3.989000,0.000000
290900,3.982600,0.000000
291000,2.983900,0.000000
291100,2.992700,0.000000
291200,2.993600,0.000000
291300,3.989300,0.000000
291400,3.987500,0.000000
291500,3.991400,0.000000
291600,4.986500,0.000000
291700,3.988600,0.000000
291800,3.989300,0.000000
291900,3.989300,0.000000
292000,3.991100,0.000000
292100,3.989200,0.000000
292200,2.993200,0.000000
292300,3.989700,0.000000
292400,3.997900,0.000000
292500,3.986900,0.000000
292600,3.989300,0.000000
292700,3.994700,0.000000
292800,3.992900,0.000000
292900,3.986500,0.000000
293000,4.986600,0.000000
293100,3.989600,0.000000
293200,3.985500,0.000000
293300,4.985900,0.000000
293400,3.989400,0.000000
293500,3.989100,0.000000
293600,3.981500,0.000000
293700,2.993800,0.000000
293800,3.989300,0.000000
293900,4.004400,0.000000
294000,3.989800,0.000000
294100,3.991300,0.000000
294200,3.981500,0.000000
294300,3.989800,0.000000
294400,3.986200,0.000000
294500,3.989100,0.000000
294600,3.993300,0.000000
294700,3.992400,0.000000
294800,3.989200,0.000000
294900,3.984800,0.000000
295000,3.984500,0.000000
295100,3.989300,0.000000
295200,3.986600,0.000000
295300,3.980900,0.000000
295400,2.990800,0.000000
295500,3.988400,0.000000
295600,3.989300,0.000000
295700,2.991400,0.000000
295800,3.979300,0.000000
295900,3.985300,0.000000
296000,3.988800,0.000000
296100,3.988500,0.000000
296200,3.989100,0.000000
296300,4.033700,0.000000
296400,3.994000,0.000000
296500,3.989900,0.000000
296600,3.988700,0.000000
296700,3.992400,0.000000
296800,3.993000,0.000000
296900,3.993200,0.000000
297000,3.990100,0.000000
297100,2.991200,0.000000
297200,3.985300,0.000000
297300,3.988700,0.000000
297400,3.989300,0.000000
297500,3.989200,0.000000
297600,2.992000,0.000000
297700,3.993000,0.000000
297800,3.997200,0.000000
297900,3.991400,0.000000
298000,3.998500,0.000000
298100,3.988300,0.000000
298200,3.989200,0.000000
298300,2.983700,0.000000
298400,3.995900,0.000000
298500,3.982800,0.000000
298600,3.989200,0.000000
298700,3.982400,0.000000
298800,3.989300,0.000000
298900,3.997700,0.000000
299000,3.977000,0.000000
299100,2.985600,0.000000
299200,3.982100,0.000000
299300,3.988500,0.000000
299400,2.990200,0.000000
299500,3.994500,0.000000
299600,3.988500,0.000000
299700,3.986300,0.000000
299800,3.989400,0.000000
299900,3.989200,0.000000
300000,3.990100,0.000000
300100,4.984500,0.000000
300200,3.998800,0.000000
300300,5.978100,0.000000
300400,3.989400,0.000000
300500,3.989900,0.000000
300600,3.989400,0.000000
300700,3.989700,0.000000
300800,3.989400,0.000000
300900,3.989300,0.000000
301000,3.991100,0.000000
301100,3.990600,0.000000
301200,3.989300,0.000000
301300,3.989300,0.000000
301400,3.987100,0.000000
301500,3.991300,0.000000
301600,3.998900,0.000000
301700,3.994400,0.000000
301800,2.992200,0.000000
301900,3.988000,0.000000
302000,3.992100,0.000000
302100,3.991500,0.000000
302200,3.989300,0.000000
302300,3.989400,0.000000
302400,3.989200,0.000000
302500,3.983500,0.000000
302600,3.989300,0.000000
302700,3.989400,0.000000
302800,3.989300,0.000000
302900,3.989300,0.000000
303000,3.989300,0.000000
303100,3.989400,0.000000
303200,3.979300,0.000000
303300,3.995300,0.000000
303400,3.992400,0.000000
303500,3.989100,0.000000
303600,3.989300,0.000000
303700,4.986700,0.000000
303800,3.989600,0.000000
303900,3.989200,0.000000
304000,3.987900,0.000000
304100,3.988900,0.000000
304200,3.998500,0.000000
304300,3.989500,0.000000
304400,3.989400,0.000000
304500,4.979100,0.000000
304600,3.994000,0.000000
304700,3.989500,0.000000
304800,3.990900,0.000000
304900,3.992900,0.000000
305000,3.991600,0.000000
305100,3.989000,0.000000
305200,3.989600,0.000000
305300,4.987100,0.000000
305400,5.982000,0.000000
305500,4.986000,0.000000
305600,3.987800,0.000000
305700,3.989500,0.000000
305800,3.989300,0.000000
305900,3.989400,0.000000
306000,3.989500,0.000000
306100,3.989400,0.000000
306200,3.989400,0.000000
306300,3.989400,0.000000
306400,3.989500,0.000000
306500,3.987700,0.000000
306600,3.981800,0.000000
306700,3.989900,0.000000
306800,3.989800,0.000000
306900,5.018700,0.000000
307000,3.989500,0.000000
307100,3.984000,0.000000
307200,3.956600,0.000000
307300,3.989100,0.000000
307400,4.021900,0.000000
307500,3.987800,0.000000
307600,3.989400,0.000000
307700,3.989300,0.000000
307800,3.989500,0.000000
307900,3.989400,0.000000
308000,3.989400,0.000000
308100,3.989500,0.000000
308200,3.989400,0.000000
308300,3.989400,0.000000
308400,4.986700,0.000000
308500,6.985900,0.000000
308600,5.988300,0.000000
308700,5.982800,0.000000
308800,4.986900,0.000000
308900,3.989400,0.000000
309000,3.989700,0.000000
309100,3.989500,0.000000
309200,3.989500,0.000000
309300,3.989200,0.000000
309400,3.989300,0.000000
309500,3.989200,0.000000
309600,3.989400,0.000000
309700,3.989500,0.000000
309800,3.989500,0.000000
309900,3.989500,0.000000
310000,3.989600,0.000000
310100,3.989500,0.000000
310200,3.989000,0.000000
310300,3.989500,0.000000
310400,4.986800,0.000000
310500,3.989300,0.000000
310600,3.989500,0.000000
310700,3.989300,0.000000
310800,3.989300,0.000000
310900,3.989400,0.000000
311000,3.989400,0.000000
311100,3.989400,0.000000
311200,3.989900,0.000000
311300,3.989300,0.000000
311400,3.988700,0.000000
311500,3.989400,0.000000
311600,3.989400,0.000000
311700,3.989400,0.000000
311800,3.989200,0.000000
311900,3.989500,0.000000
312000,3.989700,0.000000
312100,3.989500,0.000000
312200,3.989000,0.000000
312300,3.989400,0.000000
312400,4.986300,0.000000
312500,4.986700,0.000000
312600,3.989600,0.000000
312700,3.989600,0.000000
312800,3.989500,0.000000
312900,3.989900,0.000000
313000,3.989300,0.000000
313100,4.986500,0.000000
313200,3.989500,0.000000
313300,3.989300,0.000000
313400,3.989700,0.000000
313500,3.989500,0.000000
313600,3.989500,0.000000
313700,3.989600,0.000000
313800,4.986600,0.000000
313900,4.986500,0.000000
314000,3.989400,0.000000
314100,3.989400,0.000000
314200,3.989600,0.000000
314300,3.989400,0.000000
314400,3.989500,0.000000
314500,4.986700,0.000000
314600,3.988000,0.000000
314700,3.989500,0.000000
314800,3.989400,0.000000
314900,3.989600,0.000000
315000,3.989500,0.000000
315100,4.986700,0.000000
315200,3.989400,0.000000
315300,3.989600,0.000000
315400,3.989600,0.000000
315500,4.986700,0.000000
315600,3.989300,0.000000
315700,3.989300,0.000000
315800,3.989500,0.000000
315900,3.989200,0.000000
316000,3.989500,0.000000
316100,3.989400,0.000000
316200,3.989500,0.000000
316300,3.989400,0.000000
316400,3.989700,0.000000
316500,3.989500,0.000000
316600,3.989600,0.000000
316700,3.989200,0.000000
316800,4.986500,0.000000
316900,3.988900,0.000000
317000,4.984600,0.000000
317100,3.989500,0.000000
317200,3.989100,0.000000
317300,3.989400,0.000000
317400,5.983800,0.000000
317500,5.975000,0.000000
317600,3.993700,0.000000
317700,3.991700,0.000000
317800,3.996300,0.000000
317900,3.979900,0.000000
318000,3.989300,0.000000
318100,3.989400,0.000000
318200,3.980900,0.000000
318300,5.982200,0.000000
318400,7.978300,0.000000
318500,3.985100,0.000000
318600,3.989500,0.000000
318700,3.997300,0.000000
318800,3.991400,0.000000
318900,3.989000,0.000000
319000,4.985600,0.000000
319100,3.982600,0.000000
319200,3.986200,0.000000
319300,4.986200,0.000000
319400,3.989600,0.000000
319500,3.994600,0.000000
319600,4.983400,0.000000
319700,3.987300,0.000000
319800,3.994900,0.000000
319900,3.989400,0.000000
320000,3.989300,0.000000
320100,4.992600,0.000000
320200,3.987800,0.000000
320300,3.989300,0.000000
320400,4.984200,0.000000
320500,3.984200,0.000000
320600,4.986500,0.000000
320700,3.997700,0.000000
320800,3.989500,0.000000
320900,4.986000,0.000000
321000,3.981800,0.000000
321100,4.986500,0.000000
321200,5.983900,0.000000
321300,3.986300,0.000000
321400,3.991000,0.000000
321500,3.997900,0.000000
321600,3.989300,0.000000
321700,4.994500,0.000000
321800,3.984200,0.000000
321900,3.990900,0.000000
322000,4.986700,0.000000
322100,3.985000,0.000000
322200,4.984100,0.000000
322300,3.995200,0.000000
322400,4.993100,0.000000
322500,3.989100,0.000000
322600,3.995900,0.000000
322700,4.977200,0.000000
322800,3.990800,0.000000
322900,3.997900,0.000000
323000,4.987000,0.000000
323100,3.990500,0.000000
323200,3.989200,0.000000
323300,3.989300,0.000000
323400,4.986700,0.000000
323500,3.988800,0.000000
323600,4.986500,0.000000
323700,3.989300,0.000000
323800,3.989300,0.000000
323900,4.986200,0.000000
324000,4.986500,0.000000
324100,4.986700,0.000000
324200,3.989200,0.000000
324300,3.989400,0.000000
324400,3.990100,0.000000
324500,3.989000,0.000000
324600,4.986500,0.000000
324700,3.989800,0.000000
324800,3.988800,0.000000
324900,3.990100,0.000000
325000,4.987000,0.000000
325100,6.981300,0.000000
325200,4.987400,0.000000
325300,3.994900,0.000000
325400,3.998100,0.000000
325500,3.989200,0.000000
325600,5.070200,0.000000
325700,3.989900,0.000000
325800,3.989600,0.000000
325900,4.986500,0.000000
326000,4.986600,0.000000
326100,4.986100,0.000000
326200,4.987700,0.000000
326300,4.987100,0.000000
326400,3.989300,0.000000
326500,4.987300,0.000000
326600,3.990200,0.000000
326700,3.989700,0.000000
326800,3.989200,0.000000
326900,3.989200,0.000000
327000,3.990000,0.000000
327100,3.989100,0.000000
327200,3.989300,0.000000
327300,3.988900,0.000000
327400,4.986600,0.000000
327500,4.986200,0.000000
327600,4.985900,0.000000
327700,4.987000,0.000000
327800,4.986900,0.000000
327900,4.985900,0.000000
328000,3.986700,0.000000
328100,3.990000,0.000000
328200,3.989400,0.000000
328300,3.990100,0.000000
328400,3.989700,0.000000
328500,4.987900,0.000000
328600,4.986900,0.000000
328700,3.989300,0.000000
328800,3.989400,0.000000
328900,3.989400,0.000000
329000,3.990000,0.000000
329100,3.989900,0.000000
329200,4.985700,0.000000
329300,5.983900,0.000000
329400,4.986700,0.000000
329500,3.990000,0.000000
329600,3.990100,0.000000
329700,6.981200,0.000000
329800,3.989800,0.000000
329900,3.988800,0.000000
330000,3.990000,0.000000
330100,4.987100,0.000000
330200,3.990400,0.000000
330300,5.983600,0.000000
330400,3.990700,0.000000
330500,5.966200,0.000000
330600,4.982400,0.000000
330700,6.979000,0.000000
330800,4.979500,0.000000
330900,3.989300,0.000000
331000,5.986400,0.000000
331100,6.990200,0.000000
331200,3.986200,0.000000
331300,4.986700,0.000000
331400,4.978500,0.000000
331500,3.984300,0.000000
331600,4.986600,0.000000
331700,3.998200,0.000000
331800,3.988100,0.000000
331900,3.980100,0.000000
332000,3.990300,0.000000
332100,4.978100,0.000000
332200,4.987500,0.000000
332300,3.989900,0.000000
332400,3.981100,0.000000
332500,4.986800,0.000000
332600,4.986500,0.000000
332700,4.986400,0.000000
332800,4.979900,0.000000
332900,4.986500,0.000000
333000,3.988800,0.000000
333100,3.989800,0.000000
333200,3.981000,0.000000
333300,3.989900,0.000000
333400,3.984400,0.000000
333500,4.980700,0.000000
333600,3.989500,0.000000
333700,3.989900,0.000000
333800,3.981000,0.000000
333900,4.986200,0.000000
334000,4.992500,0.000000
334100,3.995600,0.000000
334200,3.989600,0.000000
334300,4.993800,0.000000
334400,4.987400,0.000000
334500,4.985800,0.000000
334600,4.982900,0.000000
334700,3.990400,0.000000
334800,4.982800,0.000000
334900,3.981600,0.000000
335000,3.997300,0.000000
335100,4.981600,0.000000
335200,3.992200,0.000000
335300,4.991500,0.000000
335400,3.989700,0.000000
335500,4.990900,0.000000
335600,3.993700,0.000000
335700,4.975400,0.000000
335800,3.986600,0.000000
335900,4.985200,0.000000
336000,4.977200,0.000000
336100,3.997700,0.000000
336200,3.989100,0.000000
336300,3.989500,0.000000
336400,4.990300,0.000000
336500,3.989600,0.000000
336600,4.986600,0.000000
336700,3.989700,0.000000
336800,4.986400,0.000000
336900,3.992500,0.000000
337000,3.998900,0.000000
337100,4.988800,0.000000
337200,4.987000,0.000000
337300,4.991600,0.000000
337400,4.986800,0.000000
337500,3.989000,0.000000
337600,3.984400,0.000000
337700,3.984200,0.000000
337800,3.988900,0.000000
337900,4.985500,0.000000
338000,3.975000,0.000000
338100,4.989100,0.000000
338200,4.987200,0.000000
338300,3.988400,0.000000
338400,4.986600,0.000000
338500,3.989400,0.000000
338600,3.989400,0.000000
338700,3.989300,0.000000
338800,3.989900,0.000000
338900,3.989300,0.000000
339000,3.989300,0.000000
339100,4.986500,0.000000
339200,4.986600,0.000000
339300,3.990300,0.000000
339400,4.984400,0.000000
339500,4.986600,0.000000
339600,4.986800,0.000000
339700,3.989900,0.000000
339800,3.989000,0.000000
339900,5.984100,0.000000
340000,4.986600,0.000000
340100,4.986500,0.000000
340200,3.989100,0.000000
340300,3.989200,0.000000
340400,3.986900,0.000000
340500,4.987100,0.000000
340600,4.986400,0.000000
340700,4.986700,0.000000
340800,5.014000,0.000000
340900,3.989100,0.000000
341000,4.967100,0.000000
341100,4.987200,0.000000
341200,4.986600,0.000000
341300,3.990300,0.000000
341400,4.024400,0.000000
341500,3.983700,0.000000
341600,3.953000,0.000000
341700,3.988900,0.000000
341800,3.955000,0.000000
341900,3.992300,0.000000
342000,4.015500,0.000000
342100,4.957900,0.000000
342200,3.988100,0.000000
342300,3.992100,0.000000
342400,3.988200,0.000000
342500,4.987200,0.000000
342600,4.984600,0.000000
342700,4.987700,0.000000
342800,4.961500,0.000000
342900,4.023100,0.000000
343000,4.003300,0.000000
343100,4.032700,0.000000
343200,4.956100,0.000000
343300,4.987300,0.000000
343400,4.954200,0.000000
343500,4.979200,0.000000
343600,4.987500,0.000000
343700,3.987600,0.000000
343800,3.989600,0.000000
343900,4.985400,0.000000
344000,3.989500,0.000000
344100,4.986700,0.000000
344200,4.987500,0.000000
344300,3.989400,0.000000
344400,4.987100,0.000000
344500,4.986600,0.000000
344600,3.989500,0.000000
344700,4.986900,0.000000
344800,4.951900,0.000000
344900,3.988600,0.000000
345000,4.953700,0.000000
345100,4.986600,0.000000
345200,4.986600,0.000000
345300,3.989300,0.000000
345400,4.986800,0.000000
345500,3.943700,0.000000
345600,4.987100,0.000000
345700,5.020400,0.000000
345800,3.988800,0.000000
345900,4.995800,0.000000
346000,4.064500,0.000000
346100,4.021400,0.000000
346200,4.986700,0.000000
346300,5.019000,0.000000
346400,4.024000,0.000000
346500,4.997400,0.000000
346600,4.017800,0.000000
346700,3.956000,0.000000
346800,4.983600,0.000000
346900,4.986500,0.000000
347000,4.952700,0.000000
347100,3.955400,0.000000
347200,4.985700,0.000000
347300,5.023000,0.000000
347400,3.989100,0.000000
347500,4.985200,0.000000
347600,5.021000,0.000000
347700,3.956500,0.000000
347800,3.989500,0.000000
347900,4.986700,0.000000
348000,5.985300,0.000000
348100,4.986900,0.000000
348200,4.986700,0.000000
348300,3.989500,0.000000
348400,3.989100,0.000000
348500,4.986800,0.000000
348600,4.987300,0.000000
348700,4.986700,0.000000
348800,4.986600,0.000000
348900,3.990200,0.000000
349000,4.954900,0.000000
349100,4.964100,0.000000
349200,3.989700,0.000000
349300,4.985200,0.000000
349400,4.986600,0.000000
349500,5.018300,0.000000
349600,4.986700,0.000000
349700,3.991000,0.000000
349800,3.989600,0.000000
349900,4.987100,0.000000
350000,4.986700,0.000000
350100,4.986900,0.000000
350200,4.983900,0.000000
350300,4.021200,0.000000
350400,4.947300,0.000000
350500,5.029900,0.000000
350600,4.985700,0.000000
350700,4.986400,0.000000
350800,4.986500,0.000000
350900,4.987300,0.000000
351000,4.986800,0.000000
351100,4.951200,0.000000
351200,3.953700,0.000000
351300,4.987900,0.000000
351400,4.986800,0.000000
351500,4.986700,0.000000
351600,4.986900,0.000000
351700,4.986800,0.000000
351800,4.986800,0.000000
351900,3.989400,0.000000
352000,4.985600,0.000000
352100,4.986700,0.000000
352200,4.986800,0.000000
352300,4.986900,0.000000
352400,4.985600,0.000000
352500,3.989400,0.000000
352600,3.989400,0.000000
352700,3.989700,0.000000
352800,3.990200,0.000000
352900,4.977500,0.000000
353000,3.989500,0.000000
353100,4.986700,0.000000
353200,4.987300,0.000000
353300,4.984300,0.000000
353400,4.986700,0.000000
353500,5.022300,0.000000
353600,5.018300,0.000000
353700,3.947000,0.000000
353800,8.933800,0.000000
353900,5.020200,0.000000
354000,8.025000,0.000000
354100,4.002700,0.000000
354200,5.007100,0.000000
354300,4.954600,0.000000
354400,5.008900,0.000000
354500,4.987700,0.000000
354600,3.988000,0.000000
354700,5.996600,0.000000
354800,4.986500,0.000000
354900,4.986500,0.000000
355000,4.986700,0.000000
355100,4.959900,0.000000
355200,4.987300,0.000000
355300,5.018700,0.000000
355400,3.989900,0.000000
355500,6.982500,0.000000
355600,4.986800,0.000000
355700,4.986900,0.000000
355800,4.986800,0.000000
355900,4.987000,0.000000
356000,4.985600,0.000000
356100,4.987600,0.000000
356200,4.982900,0.000000
356300,8.975400,0.000000
356400,4.986600,0.000000
356500,5.984000,0.000000
356600,4.988300,0.000000
356700,3.989200,0.000000
356800,7.977900,0.000000
356900,4.986700,0.000000
357000,4.986600,0.000000
357100,3.989700,0.000000
357200,4.987300,0.000000
357300,10.970200,0.000000
357400,6.981400,0.000000
357500,6.981200,0.000000
357600,6.937900,0.000000
357700,4.987200,0.000000
357800,4.977700,0.000000
357900,5.020500,0.000000
358000,3.989300,0.000000
358100,4.986400,0.000000
358200,4.948800,0.000000
358300,9.008700,0.000000
358400,4.986600,0.000000
358500,4.994400,0.000000
358600,4.953500,0.000000
358700,4.986500,0.000000
358800,3.988500,0.000000
358900,5.019300,0.000000
359000,3.988900,0.000000
359100,4.986600,0.000000
359200,4.986700,0.000000
359300,4.986800,0.000000
359400,5.020700,0.000000
359500,4.973500,0.000000
359600,4.021300,0.000000
359700,5.021300,0.000000
359800,4.986300,0.000000
359900,4.985600,0.000000
360000,3.987300,0.000000
360100,4.986700,0.000000
360200,4.954500,0.000000
360300,4.986400,0.000000
360400,3.989400,0.000000
360500,4.986800,0.000000
360600,3.989400,0.000000
360700,4.986500,0.000000
360800,4.987300,0.000000
360900,3.989100,0.000000
361000,4.986900,0.000000
361100,3.995100,0.000000
361200,4.953600,0.000000
361300,4.985700,0.000000
361400,3.991200,0.000000
361500,4.989100,0.000000
361600,4.988100,0.000000
361700,4.948800,0.000000
361800,4.988200,0.000000
361900,4.953200,0.000000
362000,3.988400,0.000000
362100,4.992500,0.000000
362200,5.011400,0.000000
362300,4.983100,0.000000
362400,4.988800,0.000000
362500,4.022000,0.000000
362600,4.988100,0.000000
362700,4.978000,0.000000
362800,5.001300,0.000000
362900,5.010500,0.000000
363000,5.022100,0.000000
363100,4.953600,0.000000
363200,4.985400,0.000000
363300,4.986900,0.000000
363400,3.989500,0.000000
363500,4.987400,0.000000
363600,6.980800,0.000000
363700,5.990500,0.000000
363800,4.953800,0.000000
363900,3.990100,0.000000
364000,4.960900,0.000000
364100,4.955300,0.000000
364200,3.985600,0.000000
364300,5.020700,0.000000
364400,4.979500,0.000000
364500,4.985600,0.000000
364600,4.986800,0.000000
364700,4.986700,0.000000
364800,4.986900,0.000000
364900,6.981200,0.000000
365000,4.986700,0.000000
365100,4.996100,0.000000
365200,4.021900,0.000000
365300,4.987300,0.000000
365400,4.999200,0.000000
365500,4.986300,0.000000
365600,4.955200,0.000000
365700,3.989500,0.000000
365800,4.951000,0.000000
365900,4.982700,0.000000
366000,4.993400,0.000000
366100,4.986800,0.000000
366200,4.986800,0.000000
366300,4.986400,0.000000
366400,4.987100,0.000000
366500,4.986300,0.000000
366600,4.948400,0.000000
366700,3.989400,0.000000
366800,3.997000,0.000000
366900,3.989000,0.000000
367000,4.953700,0.000000
367100,4.986700,0.000000
367200,4.986800,0.000000
367300,4.986800,0.000000
367400,4.987000,0.000000
367500,4.986900,0.000000
367600,3.957700,0.000000
367700,4.987300,0.000000
367800,5.018300,0.000000
367900,4.986400,0.000000
368000,4.986600,0.000000
368100,4.987000,0.000000
368200,6.972700,0.000000
368300,4.986900,0.000000
368400,4.986900,0.000000
368500,4.986800,0.000000
368600,4.986600,0.000000
368700,4.985500,0.000000
368800,4.986900,0.000000
368900,4.986800,0.000000
369000,8.943600,0.000000
369100,4.986800,0.000000
369200,4.986800,0.000000
369300,4.986800,0.000000
